municipio.x,codigo_ibge,regiao_administrativa,regiao_de_governo,regiao_metropolitana,aglomeracoes_urbanas,rm_au,municipio,ano,populacao,populacao_masculina,populacao_feminina,razao_de_sexos,populacao_urbana,populacao_rural,grau_urbanizacao_porcentagem
SILVEIRAS,3552007,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Silveiras,2016,6039,3042,2997,101.5,3151,2888,52.18
SILVEIRAS,3552007,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Silveiras,2017,6080,3060,3020,101.32,3198,2882,52.6
SILVEIRAS,3552007,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Silveiras,2018,6121,3078,3043,101.15,3245,2876,53.01
SOROCABA,3552205,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Sorocaba,2014,615955,301290,314665,95.75,609687,6268,98.98
SOROCABA,3552205,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Sorocaba,2015,623739,305075,318664,95.74,617391,6348,98.98
SOROCABA,3552205,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Sorocaba,2016,630550,308398,322152,95.73,624133,6417,98.98
SOROCABA,3552205,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Sorocaba,2017,637436,311757,325679,95.73,630949,6487,98.98
SOROCABA,3552205,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Sorocaba,2018,644397,315153,329244,95.72,637839,6558,98.98
SUMARÉ,3552403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Sumaré,2014,258801,128329,130472,98.36,255754,3047,98.82
SUMARÉ,3552403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Sumaré,2015,263480,130590,132890,98.27,260378,3102,98.82
SUMARÉ,3552403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Sumaré,2016,267313,132434,134879,98.19,264166,3147,98.82
SUMARÉ,3552403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Sumaré,2017,271202,134304,136898,98.11,268009,3193,98.82
SUMARÉ,3552403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Sumaré,2018,275147,136200,138947,98.02,271908,3239,98.82
SUZANO,3552502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Suzano,2014,273854,134183,139671,96.07,264214,9640,96.48
SUZANO,3552502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Suzano,2015,276852,135627,141225,96.04,267106,9746,96.48
SUZANO,3552502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Suzano,2016,279626,136961,142665,96,269782,9844,96.48
SUZANO,3552502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Suzano,2017,282428,138308,144120,95.97,272486,9942,96.48
SUZANO,3552502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Suzano,2018,285257,139668,145589,95.93,275215,10042,96.48
TABOÃO DA SERRA,3552809,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Taboão da Serra,2014,260345,124703,135642,91.94,260345,-,100
TABOÃO DA SERRA,3552809,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Taboão da Serra,2015,264574,126789,137785,92.02,264574,-,100
TABOÃO DA SERRA,3552809,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Taboão da Serra,2016,268325,128635,139690,92.09,268325,-,100
TABOÃO DA SERRA,3552809,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Taboão da Serra,2017,272130,130509,141621,92.15,272130,-,100
TABOÃO DA SERRA,3552809,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Taboão da Serra,2018,275988,132409,143579,92.22,275988,-,100
TAPIRAÍ,3553500,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tapiraí,2014,7828,3937,3891,101.18,5714,2114,72.99
TAPIRAÍ,3553500,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tapiraí,2015,7782,3910,3872,100.98,5709,2073,73.36
TAPIRAÍ,3553500,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tapiraí,2016,7765,3898,3867,100.8,5724,2041,73.72
TAPIRAÍ,3553500,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tapiraí,2017,7749,3886,3863,100.6,5740,2009,74.07
TAPIRAÍ,3553500,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tapiraí,2018,7732,3874,3858,100.41,5755,1977,74.43
TATUÍ,3554003,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tatuí,2014,112459,55489,56970,97.4,108164,4295,96.18
TATUÍ,3554003,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tatuí,2015,113814,56136,57678,97.33,109684,4130,96.37
TATUÍ,3554003,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tatuí,2016,115049,56731,58318,97.28,111079,3970,96.55
TATUÍ,3554003,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tatuí,2017,116296,57332,58964,97.23,112476,3820,96.72
TATUÍ,3554003,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tatuí,2018,117558,57940,59618,97.19,113878,3680,96.87
TAUBATÉ,3554102,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Taubaté,2014,290634,142495,148139,96.19,284632,6002,97.93
TAUBATÉ,3554102,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Taubaté,2015,293782,144007,149775,96.15,287742,6040,97.94
TAUBATÉ,3554102,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Taubaté,2016,296449,145284,151165,96.11,290373,6076,97.95
TAUBATÉ,3554102,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Taubaté,2017,299140,146573,152567,96.07,293022,6118,97.95
TAUBATÉ,3554102,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Taubaté,2018,301856,147873,153983,96.03,295692,6164,97.96
TIETÊ,3554508,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tietê,2014,38571,19099,19472,98.08,35138,3433,91.1
TIETÊ,3554508,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tietê,2015,39031,19324,19707,98.06,35575,3456,91.15
TIETÊ,3554508,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tietê,2016,39431,19517,19914,98.01,35958,3473,91.19
TIETÊ,3554508,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tietê,2017,39836,19712,20124,97.95,36345,3491,91.24
TIETÊ,3554508,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Tietê,2018,40244,19909,20335,97.91,36735,3509,91.28
TREMEMBÉ,3554805,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Tremembé,2014,43157,22584,20573,109.77,39458,3699,91.43
TREMEMBÉ,3554805,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Tremembé,2015,43736,22830,20906,109.2,40116,3620,91.72
TREMEMBÉ,3554805,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Tremembé,2016,44174,23036,21138,108.98,40642,3532,92
TREMEMBÉ,3554805,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Tremembé,2017,44617,23244,21373,108.75,41170,3447,92.27
TREMEMBÉ,3554805,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Tremembé,2018,45066,23455,21611,108.53,41700,3366,92.53
TUIUTI,3554953,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Tuiuti,2014,6197,3140,3057,102.72,3208,2989,51.77
TUIUTI,3554953,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Tuiuti,2015,6268,3171,3097,102.39,3271,2997,52.19
TUIUTI,3554953,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Tuiuti,2016,6325,3196,3129,102.14,3328,2997,52.62
TUIUTI,3554953,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Tuiuti,2017,6382,3220,3162,101.83,3385,2997,53.04
TUIUTI,3554953,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Tuiuti,2018,6439,3245,3194,101.6,3442,2997,53.46
UBATUBA,3555406,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Ubatuba,2014,82823,41042,41781,98.23,80857,1966,97.63
UBATUBA,3555406,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Ubatuba,2015,83890,41535,42355,98.06,81905,1985,97.63
UBATUBA,3555406,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Ubatuba,2016,84872,41989,42883,97.92,82870,2002,97.64
UBATUBA,3555406,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Ubatuba,2017,85866,42448,43418,97.77,83846,2020,97.65
UBATUBA,3555406,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Ubatuba,2018,86870,42911,43959,97.62,84833,2037,97.66
VALINHOS,3556206,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Valinhos,2014,115258,56759,58499,97.03,109907,5351,95.36
VALINHOS,3556206,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Valinhos,2015,117540,57858,59682,96.94,112138,5402,95.4
VALINHOS,3556206,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Valinhos,2016,118947,58531,60416,96.88,113535,5412,95.45
VALINHOS,3556206,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Valinhos,2017,120369,59211,61158,96.82,114947,5422,95.5
VALINHOS,3556206,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Valinhos,2018,121809,59899,61910,96.75,116377,5432,95.54
VARGEM,3556354,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Vargem,2014,9287,4743,4544,104.38,5147,4140,55.42
VARGEM,3556354,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Vargem,2015,9417,4803,4614,104.1,5339,4078,56.7
VARGEM,3556354,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Vargem,2016,9531,4855,4676,103.83,5524,4007,57.96
VARGEM,3556354,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Vargem,2017,9646,4907,4739,103.55,5712,3934,59.22
VARGEM,3556354,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Vargem,2018,9762,4960,4802,103.29,5902,3860,60.46
VARGEM GRANDE PAULISTA,3556453,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Vargem Grande Paulista,2014,46921,23259,23662,98.3,46921,-,100
VARGEM GRANDE PAULISTA,3556453,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Vargem Grande Paulista,2015,47985,23778,24207,98.23,47985,-,100
VARGEM GRANDE PAULISTA,3556453,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Vargem Grande Paulista,2016,48905,24227,24678,98.17,48905,-,100
VARGEM GRANDE PAULISTA,3556453,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Vargem Grande Paulista,2017,49842,24684,25158,98.12,49842,-,100
VARGEM GRANDE PAULISTA,3556453,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Vargem Grande Paulista,2018,50797,25150,25647,98.06,50797,-,100
VÁRZEA PAULISTA,3556503,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Várzea Paulista,2014,112833,56181,56652,99.17,112833,-,100
VÁRZEA PAULISTA,3556503,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Várzea Paulista,2015,114351,56911,57440,99.08,114351,-,100
VÁRZEA PAULISTA,3556503,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Várzea Paulista,2016,115562,57489,58073,98.99,115562,-,100
VÁRZEA PAULISTA,3556503,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Várzea Paulista,2017,116785,58072,58713,98.91,116785,-,100
VÁRZEA PAULISTA,3556503,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Várzea Paulista,2018,118022,58662,59360,98.82,118022,-,100
VINHEDO,3556701,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Vinhedo,2014,69449,34323,35126,97.71,67267,2182,96.86
VINHEDO,3556701,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Vinhedo,2015,71035,35094,35941,97.64,68803,2232,96.86
VINHEDO,3556701,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Vinhedo,2016,72287,35701,36586,97.58,70015,2272,96.86
VINHEDO,3556701,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Vinhedo,2017,73561,36319,37242,97.52,71249,2312,96.86
VINHEDO,3556701,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Vinhedo,2018,74858,36948,37910,97.46,72506,2352,96.86
VOTORANTIM,3557006,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Votorantim,2014,113264,56154,57110,98.33,108944,4320,96.19
VOTORANTIM,3557006,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Votorantim,2015,114437,56717,57720,98.26,110072,4365,96.19
